grp;grp2;aphgrp;perfgrp;subj;contr;contrnum;sent;item;acc;rt;cleanRT;senttype;corr;N;PerCorr;chance
EC;EC;EC;EC;24005;SOPROSSPRO;1;SSPRO;3;1;177;177;base;20;20;100;above
EC;EC;EC;EC;24005;SOPROSSPRO;1;SSPRO;4;1;151;151;base;20;20;100;above
EC;EC;EC;EC;24005;SOPROSSPRO;1;SSPRO;5;1;218;218;base;20;20;100;above
EC;EC;EC;EC;24005;SOPROSSPRO;1;SSPRO;6;1;144;144;base;20;20;100;above
EC;EC;EC;EC;24005;SOPROSSPRO;1;SSPRO;7;1;169;169;base;20;20;100;above
EC;EC;EC;EC;24005;SOPROSSPRO;1;SSPRO;8;1;218;218;base;20;20;100;above
EC;EC;EC;EC;24005;SOPROSSPRO;1;SSPRO;9;1;137;137;base;20;20;100;above
EC;EC;EC;EC;24005;SOPROSSPRO;1;SSPRO;10;1;233;233;base;20;20;100;above
EC;EC;EC;EC;24005;SOPROSSPRO;1;SSPRO;11;1;343;343;base;20;20;100;above
EC;EC;EC;EC;24005;SOPROSSPRO;1;SSPRO;12;1;215;215;base;20;20;100;above
EC;EC;EC;EC;24005;SOPROSSPRO;1;SSPRO;13;1;227;227;base;20;20;100;above
EC;EC;EC;EC;24005;SOPROSSPRO;1;SSPRO;14;1;147;147;base;20;20;100;above
EC;EC;EC;EC;24005;SOPROSSPRO;1;SSPRO;15;1;41;41;base;20;20;100;above
EC;EC;EC;EC;24005;SOPROSSPRO;1;SSPRO;16;1;150;150;base;20;20;100;above
EC;EC;EC;EC;24005;SOPROSSPRO;1;SSPRO;17;1;121;121;base;20;20;100;above
EC;EC;EC;EC;24005;SOPROSSPRO;1;SSPRO;18;1;171;171;base;20;20;100;above
EC;EC;EC;EC;24005;SOPROSSPRO;1;SSPRO;19;1;231;231;base;20;20;100;above
EC;EC;EC;EC;24005;SOPROSSPRO;1;SSPRO;20;1;325;325;base;20;20;100;above
EC;EC;EC;EC;24005;SOREFSO;3;SO;1;1;168;168;base;18;18;100;above
EC;EC;EC;EC;24005;SOREFSO;3;SO;2;1;170;170;base;18;18;100;above
EC;EC;EC;EC;24005;SOREFSO;3;SO;3;.;682;.;base;18;18;100;above
EC;EC;EC;EC;24005;SOREFSO;3;SO;4;1;154;154;base;18;18;100;above
EC;EC;EC;EC;24005;SOREFSO;3;SO;5;1;485;485;base;18;18;100;above
EC;EC;EC;EC;24005;SOREFSO;3;SO;6;1;787;787;base;18;18;100;above
EC;EC;EC;EC;24005;SOREFSO;3;SO;7;1;651;651;base;18;18;100;above
EC;EC;EC;EC;24005;SOREFSO;3;SO;8;1;138;138;base;18;18;100;above
EC;EC;EC;EC;24005;SOREFSO;3;SO;9;1;248;248;base;18;18;100;above
EC;EC;EC;EC;24005;SOREFSO;3;SO;10;1;134;134;base;18;18;100;above
EC;EC;EC;EC;24005;SOREFSO;3;SO;11;1;133;133;base;18;18;100;above
EC;EC;EC;EC;24005;SOREFSO;3;SO;12;1;170;170;base;18;18;100;above
EC;EC;EC;EC;24005;SOREFSO;3;SO;13;1;145;145;base;18;18;100;above
EC;EC;EC;EC;24005;SOREFSO;3;SO;14;1;4534;3571,09826;base;18;18;100;above
EC;EC;EC;EC;24005;SOREFSO;3;SO;15;1;204;204;base;18;18;100;above
EC;EC;EC;EC;24005;SOREFSO;3;SO;16;1;149;149;base;18;18;100;above
EC;EC;EC;EC;24005;SOREFSO;3;SO;17;.;1063;.;base;18;18;100;above
EC;EC;EC;EC;24005;SOREFSO;3;SO;18;1;222;222;base;18;18;100;above
EC;EC;EC;EC;24005;SOREFSO;3;SO;19;1;188;188;base;18;18;100;above
EC;EC;EC;EC;24005;SOREFSO;3;SO;20;1;107;107;base;18;18;100;above
EC;EC;EC;EC;24005;SOREFSO;3;SOREF;1;1;180;180;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSO;3;SOREF;2;1;137;137;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSO;3;SOREF;3;1;421;421;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSO;3;SOREF;4;1;437;437;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSO;3;SOREF;5;1;248;248;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSO;3;SOREF;6;1;114;114;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSO;3;SOREF;7;1;484;484;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSO;3;SOREF;8;1;197;197;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSO;3;SOREF;9;1;1258;1086,788241;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSO;3;SOREF;10;1;116;116;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSO;3;SOREF;11;1;255;255;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSO;3;SOREF;12;1;152;152;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSO;3;SOREF;13;0;135;135;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSO;3;SOREF;14;1;189;189;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSO;3;SOREF;15;1;192;192;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSO;3;SOREF;16;1;225;225;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSO;3;SOREF;17;0;363;363;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSO;3;SOREF;18;1;132;132;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSO;3;SOREF;19;1;277;277;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSO;3;SOREF;20;1;159;159;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SOREF;1;1;180;180;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SOREF;2;1;137;137;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SOREF;3;1;421;421;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SOREF;4;1;437;437;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SOREF;5;1;248;248;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SOREF;6;1;114;114;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SOREF;7;1;484;484;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SOREF;8;1;197;197;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SOREF;9;1;1258;1086,788241;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SOREF;10;1;116;116;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SOREF;11;1;255;255;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SOREF;12;1;152;152;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SOREF;13;0;135;135;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SOREF;14;1;189;189;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SOREF;15;1;192;192;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SOREF;16;1;225;225;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SOREF;17;0;363;363;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SOREF;18;1;132;132;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SOREF;19;1;277;277;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SOREF;20;1;159;159;expt;18;20;90;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SSREF;1;1;149;149;base;19;19;100;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SSREF;2;1;153;153;base;19;19;100;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SSREF;3;1;127;127;base;19;19;100;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SSREF;4;1;126;126;base;19;19;100;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SSREF;5;1;293;293;base;19;19;100;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SSREF;6;.;747;.;base;19;19;100;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SSREF;7;1;143;143;base;19;19;100;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SSREF;8;1;176;176;base;19;19;100;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SSREF;9;1;129;129;base;19;19;100;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SSREF;10;1;124;124;base;19;19;100;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SSREF;11;1;124;124;base;19;19;100;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SSREF;12;1;239;239;base;19;19;100;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SSREF;13;1;198;198;base;19;19;100;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SSREF;14;1;248;248;base;19;19;100;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SSREF;15;1;146;146;base;19;19;100;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SSREF;16;1;161;161;base;19;19;100;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SSREF;17;1;137;137;base;19;19;100;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SSREF;18;1;160;160;base;19;19;100;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SSREF;19;1;143;143;base;19;19;100;above
EC;EC;EC;EC;24005;SOREFSSREF;1;SSREF;20;1;162;162;base;19;19;100;above
EC;EC;EC;EC;24005;SOSS;1;SO;1;1;168;168;expt;18;18;100;above
EC;EC;EC;EC;24005;SOSS;1;SO;2;1;170;170;expt;18;18;100;above
EC;EC;EC;EC;24005;SOSS;1;SO;3;.;682;.;expt;18;18;100;above
EC;EC;EC;EC;24005;SOSS;1;SO;4;1;154;154;expt;18;18;100;above
EC;EC;EC;EC;24005;SOSS;1;SO;5;1;485;485;expt;18;18;100;above
EC;EC;EC;EC;24005;SOSS;1;SO;6;1;787;787;expt;18;18;100;above
EC;EC;EC;EC;24005;SOSS;1;SO;7;1;651;651;expt;18;18;100;above
EC;EC;EC;EC;24005;SOSS;1;SO;8;1;138;138;expt;18;18;100;above
EC;EC;EC;EC;24005;SOSS;1;SO;9;1;248;248;expt;18;18;100;above
EC;EC;EC;EC;24005;SOSS;1;SO;10;1;134;134;expt;18;18;100;above
EC;EC;EC;EC;24005;SOSS;1;SO;11;1;133;133;expt;18;18;100;above
EC;EC;EC;EC;24005;SOSS;1;SO;12;1;170;170;expt;18;18;100;above
EC;EC;EC;EC;24005;SOSS;1;SO;13;1;145;145;expt;18;18;100;above
EC;EC;EC;EC;24005;SOSS;1;SO;14;1;4534;3571,09826;expt;18;18;100;above
EC;EC;EC;EC;24005;SOSS;1;SO;15;1;204;204;expt;18;18;100;above
EC;EC;EC;EC;24005;SOSS;1;SO;16;1;149;149;expt;18;18;100;above
EC;EC;EC;EC;24005;SOSS;1;SO;17;.;1063;.;expt;18;18;100;above
EC;EC;EC;EC;24005;SOSS;1;SO;18;1;222;222;expt;18;18;100;above
EC;EC;EC;EC;24005;SOSS;1;SO;19;1;188;188;expt;18;18;100;above
EC;EC;EC;EC;24005;SOSS;1;SO;20;1;107;107;expt;18;18;100;above
EC;EC;EC;EC;24005;SOSS;1;SS;1;1;753;753;base;19;20;95;above
EC;EC;EC;EC;24005;SOSS;1;SS;2;1;201;201;base;19;20;95;above
EC;EC;EC;EC;24005;SOSS;1;SS;3;1;197;197;base;19;20;95;above
EC;EC;EC;EC;24005;SOSS;1;SS;4;1;149;149;base;19;20;95;above
EC;EC;EC;EC;24005;SOSS;1;SS;5;1;120;120;base;19;20;95;above
EC;EC;EC;EC;24005;SOSS;1;SS;6;1;146;146;base;19;20;95;above
EC;EC;EC;EC;24005;SOSS;1;SS;7;1;187;187;base;19;20;95;above
EC;EC;EC;EC;24005;SOSS;1;SS;8;1;180;180;base;19;20;95;above
EC;EC;EC;EC;24005;SOSS;1;SS;9;1;170;170;base;19;20;95;above
EC;EC;EC;EC;24005;SOSS;1;SS;10;1;725;725;base;19;20;95;above
EC;EC;EC;EC;24005;SOSS;1;SS;11;1;185;185;base;19;20;95;above
EC;EC;EC;EC;24005;SOSS;1;SS;12;1;185;185;base;19;20;95;above
EC;EC;EC;EC;24005;SOSS;1;SS;13;1;637;637;base;19;20;95;above
EC;EC;EC;EC;24005;SOSS;1;SS;14;1;163;163;base;19;20;95;above
EC;EC;EC;EC;24005;SOSS;1;SS;15;1;109;109;base;19;20;95;above
EC;EC;EC;EC;24005;SOSS;1;SS;16;1;187;187;base;19;20;95;above
EC;EC;EC;EC;24005;SOSS;1;SS;17;1;871;871;base;19;20;95;above
EC;EC;EC;EC;24005;SOSS;1;SS;18;0;148;148;base;19;20;95;above
EC;EC;EC;EC;24005;SOSS;1;SS;19;1;139;139;base;19;20;95;above
EC;EC;EC;EC;24005;SOSS;1;SS;20;1;147;147;base;19;20;95;above
EC;EC;EC;EC;24005;SSPROSS;2;SS;1;1;753;753;base;19;20;95;above
EC;EC;EC;EC;24005;SSPROSS;2;SS;2;1;201;201;base;19;20;95;above
EC;EC;EC;EC;24005;SSPROSS;2;SS;3;1;197;197;base;19;20;95;above
EC;EC;EC;EC;24005;SSPROSS;2;SS;4;1;149;149;base;19;20;95;above
EC;EC;EC;EC;24005;SSPROSS;2;SS;5;1;120;120;base;19;20;95;above
EC;EC;EC;EC;24005;SSPROSS;2;SS;6;1;146;146;base;19;20;95;above
EC;EC;EC;EC;24005;SSPROSS;2;SS;7;1;187;187;base;19;20;95;above
EC;EC;EC;EC;24005;SSPROSS;2;SS;8;1;180;180;base;19;20;95;above
EC;EC;EC;EC;24005;SSPROSS;2;SS;9;1;170;170;base;19;20;95;above
EC;EC;EC;EC;24005;SSPROSS;2;SS;10;1;725;725;base;19;20;95;above
EC;EC;EC;EC;24005;SSPROSS;2;SS;11;1;185;185;base;19;20;95;above
EC;EC;EC;EC;24005;SSPROSS;2;SS;12;1;185;185;base;19;20;95;above
EC;EC;EC;EC;24005;SSPROSS;2;SS;13;1;637;637;base;19;20;95;above
EC;EC;EC;EC;24005;SSPROSS;2;SS;14;1;163;163;base;19;20;95;above
EC;EC;EC;EC;24005;SSPROSS;2;SS;15;1;109;109;base;19;20;95;above
EC;EC;EC;EC;24005;SSPROSS;2;SS;16;1;187;187;base;19;20;95;above
EC;EC;EC;EC;24005;SSPROSS;2;SS;17;1;871;871;base;19;20;95;above
EC;EC;EC;EC;24005;SSPROSS;2;SS;18;0;148;148;base;19;20;95;above
EC;EC;EC;EC;24005;SSPROSS;2;SS;19;1;139;139;base;19;20;95;above
EC;EC;EC;EC;24005;SSPROSS;2;SS;20;1;147;147;base;19;20;95;above
EC;EC;EC;EC;24005;SSPROSS;2;SSPRO;1;1;209;209;expt;20;20;100;above
EC;EC;EC;EC;24005;SSPROSS;2;SSPRO;2;1;196;196;expt;20;20;100;above
EC;EC;EC;EC;24005;SSPROSS;2;SSPRO;3;1;177;177;expt;20;20;100;above
EC;EC;EC;EC;24005;SSPROSS;2;SSPRO;4;1;151;151;expt;20;20;100;above
EC;EC;EC;EC;24005;SSPROSS;2;SSPRO;5;1;218;218;expt;20;20;100;above
EC;EC;EC;EC;24005;SSPROSS;2;SSPRO;6;1;144;144;expt;20;20;100;above
EC;EC;EC;EC;24005;SSPROSS;2;SSPRO;7;1;169;169;expt;20;20;100;above
EC;EC;EC;EC;24005;SSPROSS;2;SSPRO;8;1;218;218;expt;20;20;100;above
EC;EC;EC;EC;24005;SSPROSS;2;SSPRO;9;1;137;137;expt;20;20;100;above
EC;EC;EC;EC;24005;SSPROSS;2;SSPRO;10;1;233;233;expt;20;20;100;above
EC;EC;EC;EC;24005;SSPROSS;2;SSPRO;11;1;343;343;expt;20;20;100;above
EC;EC;EC;EC;24005;SSPROSS;2;SSPRO;12;1;215;215;expt;20;20;100;above
EC;EC;EC;EC;24005;SSPROSS;2;SSPRO;13;1;227;227;expt;20;20;100;above
EC;EC;EC;EC;24005;SSPROSS;2;SSPRO;14;1;147;147;expt;20;20;100;above
EC;EC;EC;EC;24005;SSPROSS;2;SSPRO;15;1;41;41;expt;20;20;100;above
EC;EC;EC;EC;24005;SSPROSS;2;SSPRO;16;1;150;150;expt;20;20;100;above
EC;EC;EC;EC;24005;SSPROSS;2;SSPRO;17;1;121;121;expt;20;20;100;above
EC;EC;EC;EC;24005;SSPROSS;2;SSPRO;18;1;171;171;expt;20;20;100;above
EC;EC;EC;EC;24005;SSPROSS;2;SSPRO;19;1;231;231;expt;20;20;100;above
EC;EC;EC;EC;24005;SSPROSS;2;SSPRO;20;1;325;325;expt;20;20;100;above
EC;EC;EC;EC;24005;SSREFSS;3;SS;1;1;753;753;base;19;20;95;above
EC;EC;EC;EC;24005;SSREFSS;3;SS;2;1;201;201;base;19;20;95;above
EC;EC;EC;EC;24005;SSREFSS;3;SS;3;1;197;197;base;19;20;95;above
EC;EC;EC;EC;24005;SSREFSS;3;SS;4;1;149;149;base;19;20;95;above
EC;EC;EC;EC;24005;SSREFSS;3;SS;5;1;120;120;base;19;20;95;above
EC;EC;EC;EC;24005;SSREFSS;3;SS;6;1;146;146;base;19;20;95;above
EC;EC;EC;EC;24005;SSREFSS;3;SS;7;1;187;187;base;19;20;95;above
EC;EC;EC;EC;24005;SSREFSS;3;SS;8;1;180;180;base;19;20;95;above
EC;EC;EC;EC;24005;SSREFSS;3;SS;9;1;170;170;base;19;20;95;above
EC;EC;EC;EC;24005;SSREFSS;3;SS;10;1;725;725;base;19;20;95;above
EC;EC;EC;EC;24005;SSREFSS;3;SS;11;1;185;185;base;19;20;95;above
EC;EC;EC;EC;24005;SSREFSS;3;SS;12;1;185;185;base;19;20;95;above
EC;EC;EC;EC;24005;SSREFSS;3;SS;13;1;637;637;base;19;20;95;above
EC;EC;EC;EC;24005;SSREFSS;3;SS;14;1;163;163;base;19;20;95;above
EC;EC;EC;EC;24005;SSREFSS;3;SS;15;1;109;109;base;19;20;95;above
EC;EC;EC;EC;24005;SSREFSS;3;SS;16;1;187;187;base;19;20;95;above
EC;EC;EC;EC;24005;SSREFSS;3;SS;17;1;871;871;base;19;20;95;above
EC;EC;EC;EC;24005;SSREFSS;3;SS;18;0;148;148;base;19;20;95;above
EC;EC;EC;EC;24005;SSREFSS;3;SS;19;1;139;139;base;19;20;95;above
EC;EC;EC;EC;24005;SSREFSS;3;SS;20;1;147;147;base;19;20;95;above
EC;EC;EC;EC;24005;SSREFSS;3;SSREF;1;1;149;149;expt;19;19;100;above
EC;EC;EC;EC;24005;SSREFSS;3;SSREF;2;1;153;153;expt;19;19;100;above
EC;EC;EC;EC;24005;SSREFSS;3;SSREF;3;1;127;127;expt;19;19;100;above
EC;EC;EC;EC;24005;SSREFSS;3;SSREF;4;1;126;126;expt;19;19;100;above
EC;EC;EC;EC;24005;SSREFSS;3;SSREF;5;1;293;293;expt;19;19;100;above
EC;EC;EC;EC;24005;SSREFSS;3;SSREF;6;.;747;.;expt;19;19;100;above
EC;EC;EC;EC;24005;SSREFSS;3;SSREF;7;1;143;143;expt;19;19;100;above
EC;EC;EC;EC;24005;SSREFSS;3;SSREF;8;1;176;176;expt;19;19;100;above
EC;EC;EC;EC;24005;SSREFSS;3;SSREF;9;1;129;129;expt;19;19;100;above
EC;EC;EC;EC;24005;SSREFSS;3;SSREF;10;1;124;124;expt;19;19;100;above
EC;EC;EC;EC;24005;SSREFSS;3;SSREF;11;1;124;124;expt;19;19;100;above
EC;EC;EC;EC;24005;SSREFSS;3;SSREF;12;1;239;239;expt;19;19;100;above
EC;EC;EC;EC;24005;SSREFSS;3;SSREF;13;1;198;198;expt;19;19;100;above
EC;EC;EC;EC;24005;SSREFSS;3;SSREF;14;1;248;248;expt;19;19;100;above
EC;EC;EC;EC;24005;SSREFSS;3;SSREF;15;1;146;146;expt;19;19;100;above
EC;EC;EC;EC;24005;SSREFSS;3;SSREF;16;1;161;161;expt;19;19;100;above
EC;EC;EC;EC;24005;SSREFSS;3;SSREF;17;1;137;137;expt;19;19;100;above
EC;EC;EC;EC;24005;SSREFSS;3;SSREF;18;1;160;160;expt;19;19;100;above
EC;EC;EC;EC;24005;SSREFSS;3;SSREF;19;1;143;143;expt;19;19;100;above
EC;EC;EC;EC;24005;SSREFSS;3;SSREF;20;1;162;162;expt;19;19;100;above
EC;EC;EC;EC;24006;COCS;1;CO;1;1;281;281;expt;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CO;2;1;339;339;expt;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CO;3;1;331;331;expt;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CO;4;1;313;313;expt;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CO;5;1;866;866;expt;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CO;6;1;318;318;expt;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CO;7;1;565;565;expt;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CO;8;1;2008;2008;expt;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CO;9;1;446;446;expt;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CO;10;1;295;295;expt;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CO;11;1;284;284;expt;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CO;12;1;236;236;expt;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CO;13;1;332;332;expt;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CO;14;1;240;240;expt;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CO;15;1;429;429;expt;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CO;16;1;819;819;expt;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CO;17;1;730;730;expt;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CO;18;1;3434;2956,18468;expt;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CO;19;1;245;245;expt;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CO;20;1;289;289;expt;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CS;1;1;342;342;base;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CS;2;1;879;879;base;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CS;3;1;415;415;base;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CS;4;1;704;704;base;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CS;5;1;884;884;base;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CS;6;1;293;293;base;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CS;7;1;275;275;base;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CS;8;1;348;348;base;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CS;9;1;927;927;base;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CS;10;1;610;610;base;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CS;11;1;220;220;base;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CS;12;1;3183;3167,017321;base;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CS;13;1;559;559;base;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CS;14;1;295;295;base;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CS;15;1;274;274;base;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CS;16;1;208;208;base;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CS;17;1;281;281;base;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CS;18;1;2216;2216;base;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CS;19;1;288;288;base;20;20;100;above
EC;EC;EC;EC;24006;COCS;1;CS;20;1;2053;2053;base;20;20;100;above
EC;EC;EC;EC;24006;PRO3NP;1;3NP;1;1;435;435;base;20;20;100;above
EC;EC;EC;EC;24006;PRO3NP;1;3NP;2;1;1728;1728;base;20;20;100;above
EC;EC;EC;EC;24006;PRO3NP;1;3NP;3;1;434;434;base;20;20;100;above
EC;EC;EC;EC;24006;PRO3NP;1;3NP;4;1;336;336;base;20;20;100;above
EC;EC;EC;EC;24006;PRO3NP;1;3NP;5;1;875;875;base;20;20;100;above
EC;EC;EC;EC;24006;PRO3NP;1;3NP;6;1;1688;1688;base;20;20;100;above
EC;EC;EC;EC;24006;PRO3NP;1;3NP;7;1;392;392;base;20;20;100;above
EC;EC;EC;EC;24006;PRO3NP;1;3NP;8;1;1890;1890;base;20;20;100;above
EC;EC;EC;EC;24006;PRO3NP;1;3NP;9;1;328;328;base;20;20;100;above
EC;EC;EC;EC;24006;PRO3NP;1;3NP;10;1;816;816;base;20;20;100;above
EC;EC;EC;EC;24006;PRO3NP;1;3NP;11;1;259;259;base;20;20;100;above
EC;EC;EC;EC;24006;PRO3NP;1;3NP;12;1;875;875;base;20;20;100;above
EC;EC;EC;EC;24006;PRO3NP;1;3NP;13;1;448;448;base;20;20;100;above
EC;EC;EC;EC;24006;PRO3NP;1;3NP;14;1;164;164;base;20;20;100;above
EC;EC;EC;EC;24006;PRO3NP;1;3NP;15;1;1522;1522;base;20;20;100;above
EC;EC;EC;EC;24006;PRO3NP;1;3NP;16;1;1774;1774;base;20;20;100;above
EC;EC;EC;EC;24006;PRO3NP;1;3NP;17;1;166;166;base;20;20;100;above
EC;EC;EC;EC;24006;PRO3NP;1;3NP;18;1;1073;1073;base;20;20;100;above
EC;EC;EC;EC;24006;PRO3NP;1;3NP;19;1;560;560;base;20;20;100;above
EC;EC;EC;EC;24006;PRO3NP;1;3NP;20;1;1143;1143;base;20;20;100;above
EC;EC;EC;EC;24006;PRO3NP;1;PRO;1;1;287;287;expt;19;20;95;above
EC;EC;EC;EC;24006;PRO3NP;1;PRO;2;1;2000;2000;expt;19;20;95;above
EC;EC;EC;EC;24006;PRO3NP;1;PRO;3;0;1942;1942;expt;19;20;95;above
EC;EC;EC;EC;24006;PRO3NP;1;PRO;4;1;317;317;expt;19;20;95;above
EC;EC;EC;EC;24006;PRO3NP;1;PRO;5;1;837;837;expt;19;20;95;above
EC;EC;EC;EC;24006;PRO3NP;1;PRO;6;1;1400;1400;expt;19;20;95;above
EC;EC;EC;EC;24006;PRO3NP;1;PRO;7;1;458;458;expt;19;20;95;above
EC;EC;EC;EC;24006;PRO3NP;1;PRO;8;1;317;317;expt;19;20;95;above
EC;EC;EC;EC;24006;PRO3NP;1;PRO;9;1;288;288;expt;19;20;95;above
EC;EC;EC;EC;24006;PRO3NP;1;PRO;10;1;1901;1901;expt;19;20;95;above
EC;EC;EC;EC;24006;PRO3NP;1;PRO;11;1;348;348;expt;19;20;95;above
EC;EC;EC;EC;24006;PRO3NP;1;PRO;12;1;1546;1546;expt;19;20;95;above
EC;EC;EC;EC;24006;PRO3NP;1;PRO;13;1;362;362;expt;19;20;95;above
EC;EC;EC;EC;24006;PRO3NP;1;PRO;14;1;1255;1255;expt;19;20;95;above
EC;EC;EC;EC;24006;PRO3NP;1;PRO;15;1;756;756;expt;19;20;95;above
EC;EC;EC;EC;24006;PRO3NP;1;PRO;16;1;290;290;expt;19;20;95;above
EC;EC;EC;EC;24006;PRO3NP;1;PRO;17;1;330;330;expt;19;20;95;above
EC;EC;EC;EC;24006;PRO3NP;1;PRO;18;1;358;358;expt;19;20;95;above
EC;EC;EC;EC;24006;PRO3NP;1;PRO;19;1;297;297;expt;19;20;95;above
EC;EC;EC;EC;24006;PRO3NP;1;PRO;20;1;266;266;expt;19;20;95;above
EC;EC;EC;EC;24006;PvA;1;A;1;1;324;324;base;19;20;95;above
