"grp" "aphgrp" "subj" "contr" "sent" "item" "seg" "acc" "rt" "senttype"
"209535" "LCVA" "none" 54053 "SOSS" "SS" 17 "e" 1 421 "base"
"209536" "LCVA" "none" 54053 "SOSS" "SS" 17 "f" 1 NA "base"
"209537" "LCVA" "none" 54053 "SOSS" "SS" 18 "a" 1 247 "base"
"209538" "LCVA" "none" 54053 "SOSS" "SS" 18 "b" 1 503 "base"
"209539" "LCVA" "none" 54053 "SOSS" "SS" 18 "c" 1 419 "base"
"209540" "LCVA" "none" 54053 "SOSS" "SS" 18 "d" 1 1829 "base"
"209541" "LCVA" "none" 54053 "SOSS" "SS" 18 "e" 1 388 "base"
"209542" "LCVA" "none" 54053 "SOSS" "SS" 18 "f" 1 NA "base"
"209543" "LCVA" "none" 54053 "SOSS" "SS" 19 "a" 1 34 "base"
"209544" "LCVA" "none" 54053 "SOSS" "SS" 19 "b" 1 151 "base"
"209545" "LCVA" "none" 54053 "SOSS" "SS" 19 "c" 1 470 "base"
"209546" "LCVA" "none" 54053 "SOSS" "SS" 19 "d" 1 1045 "base"
"209547" "LCVA" "none" 54053 "SOSS" "SS" 19 "e" 1 79 "base"
"209548" "LCVA" "none" 54053 "SOSS" "SS" 19 "f" 1 NA "base"
"209549" "LCVA" "none" 54053 "SOSS" "SS" 20 "a" 1 208 "base"
"209550" "LCVA" "none" 54053 "SOSS" "SS" 20 "b" 1 236 "base"
"209551" "LCVA" "none" 54053 "SOSS" "SS" 20 "c" 1 280 "base"
"209552" "LCVA" "none" 54053 "SOSS" "SS" 20 "d" 1 450 "base"
"209553" "LCVA" "none" 54053 "SOSS" "SS" 20 "e" 1 318 "base"
"209554" "LCVA" "none" 54053 "SOSS" "SS" 20 "f" 1 NA "base"
"211893" "LCVA" "Fluent" 54054 "SOSS" "SO" 1 "a" 0 328 "expt"
"211894" "LCVA" "Fluent" 54054 "SOSS" "SO" 1 "b" 0 1614 "expt"
"211895" "LCVA" "Fluent" 54054 "SOSS" "SO" 1 "c" 0 749 "expt"
"211896" "LCVA" "Fluent" 54054 "SOSS" "SO" 1 "d" 0 1495 "expt"
"211897" "LCVA" "Fluent" 54054 "SOSS" "SO" 1 "e" 0 679 "expt"
"211898" "LCVA" "Fluent" 54054 "SOSS" "SO" 1 "f" 0 NA "expt"
"211899" "LCVA" "Fluent" 54054 "SOSS" "SO" 2 "a" 0 451 "expt"
"211900" "LCVA" "Fluent" 54054 "SOSS" "SO" 2 "b" 0 838 "expt"
"211901" "LCVA" "Fluent" 54054 "SOSS" "SO" 2 "c" 0 633 "expt"
"211902" "LCVA" "Fluent" 54054 "SOSS" "SO" 2 "d" 0 1809 "expt"
"211903" "LCVA" "Fluent" 54054 "SOSS" "SO" 2 "e" 0 649 "expt"
"211904" "LCVA" "Fluent" 54054 "SOSS" "SO" 2 "f" 0 NA "expt"
"211905" "LCVA" "Fluent" 54054 "SOSS" "SO" 3 "a" 1 2192 "expt"
"211906" "LCVA" "Fluent" 54054 "SOSS" "SO" 3 "b" 1 844 "expt"
"211907" "LCVA" "Fluent" 54054 "SOSS" "SO" 3 "c" 1 637 "expt"
"211908" "LCVA" "Fluent" 54054 "SOSS" "SO" 3 "d" 1 3163 "expt"
"211909" "LCVA" "Fluent" 54054 "SOSS" "SO" 3 "e" 1 663 "expt"
"211910" "LCVA" "Fluent" 54054 "SOSS" "SO" 3 "f" 1 NA "expt"
"211911" "LCVA" "Fluent" 54054 "SOSS" "SO" 4 "a" 1 441 "expt"
"211912" "LCVA" "Fluent" 54054 "SOSS" "SO" 4 "b" 1 409 "expt"
"211913" "LCVA" "Fluent" 54054 "SOSS" "SO" 4 "c" 1 487 "expt"
"211914" "LCVA" "Fluent" 54054 "SOSS" "SO" 4 "d" 1 1109 "expt"
"211915" "LCVA" "Fluent" 54054 "SOSS" "SO" 4 "e" 1 554 "expt"
"211916" "LCVA" "Fluent" 54054 "SOSS" "SO" 4 "f" 1 NA "expt"
"211917" "LCVA" "Fluent" 54054 "SOSS" "SO" 5 "a" 0 1262 "expt"
"211918" "LCVA" "Fluent" 54054 "SOSS" "SO" 5 "b" 0 593 "expt"
"211919" "LCVA" "Fluent" 54054 "SOSS" "SO" 5 "c" 0 687 "expt"
"211920" "LCVA" "Fluent" 54054 "SOSS" "SO" 5 "d" 0 5175 "expt"
"211921" "LCVA" "Fluent" 54054 "SOSS" "SO" 5 "e" 0 1327 "expt"
"211922" "LCVA" "Fluent" 54054 "SOSS" "SO" 5 "f" 0 NA "expt"
"211923" "LCVA" "Fluent" 54054 "SOSS" "SO" 6 "a" 1 1597 "expt"
"211924" "LCVA" "Fluent" 54054 "SOSS" "SO" 6 "b" 1 600 "expt"
"211925" "LCVA" "Fluent" 54054 "SOSS" "SO" 6 "c" 1 380 "expt"
"211926" "LCVA" "Fluent" 54054 "SOSS" "SO" 6 "d" 1 4918 "expt"
"211927" "LCVA" "Fluent" 54054 "SOSS" "SO" 6 "e" 1 599 "expt"
"211928" "LCVA" "Fluent" 54054 "SOSS" "SO" 6 "f" 1 NA "expt"
"211929" "LCVA" "Fluent" 54054 "SOSS" "SO" 7 "a" 0 1395 "expt"
"211930" "LCVA" "Fluent" 54054 "SOSS" "SO" 7 "b" 0 2032 "expt"
"211931" "LCVA" "Fluent" 54054 "SOSS" "SO" 7 "c" 0 551 "expt"
"211932" "LCVA" "Fluent" 54054 "SOSS" "SO" 7 "d" 0 1117 "expt"
"211933" "LCVA" "Fluent" 54054 "SOSS" "SO" 7 "e" 0 825 "expt"
"211934" "LCVA" "Fluent" 54054 "SOSS" "SO" 7 "f" 0 NA "expt"
"211935" "LCVA" "Fluent" 54054 "SOSS" "SO" 8 "a" 0 479 "expt"
"211936" "LCVA" "Fluent" 54054 "SOSS" "SO" 8 "b" 0 408 "expt"
"211937" "LCVA" "Fluent" 54054 "SOSS" "SO" 8 "c" 0 373 "expt"
"211938" "LCVA" "Fluent" 54054 "SOSS" "SO" 8 "d" 0 970 "expt"
"211939" "LCVA" "Fluent" 54054 "SOSS" "SO" 8 "e" 0 816 "expt"
"211940" "LCVA" "Fluent" 54054 "SOSS" "SO" 8 "f" 0 NA "expt"
"211941" "LCVA" "Fluent" 54054 "SOSS" "SO" 9 "a" 0 2829 "expt"
"211942" "LCVA" "Fluent" 54054 "SOSS" "SO" 9 "b" 0 528 "expt"
"211943" "LCVA" "Fluent" 54054 "SOSS" "SO" 9 "c" 0 2389 "expt"
"211944" "LCVA" "Fluent" 54054 "SOSS" "SO" 9 "d" 0 3969 "expt"
"211945" "LCVA" "Fluent" 54054 "SOSS" "SO" 9 "e" 0 1083 "expt"
"211946" "LCVA" "Fluent" 54054 "SOSS" "SO" 9 "f" 0 NA "expt"
"211947" "LCVA" "Fluent" 54054 "SOSS" "SO" 10 "a" 1 439 "expt"
"211948" "LCVA" "Fluent" 54054 "SOSS" "SO" 10 "b" 1 344 "expt"
"211949" "LCVA" "Fluent" 54054 "SOSS" "SO" 10 "c" 1 1024 "expt"
"211950" "LCVA" "Fluent" 54054 "SOSS" "SO" 10 "d" 1 772 "expt"
"211951" "LCVA" "Fluent" 54054 "SOSS" "SO" 10 "e" 1 460 "expt"
"211952" "LCVA" "Fluent" 54054 "SOSS" "SO" 10 "f" 1 NA "expt"
"211953" "LCVA" "Fluent" 54054 "SOSS" "SO" 11 "a" 1 1625 "expt"
"211954" "LCVA" "Fluent" 54054 "SOSS" "SO" 11 "b" 1 661 "expt"
"211955" "LCVA" "Fluent" 54054 "SOSS" "SO" 11 "c" 1 1231 "expt"
"211956" "LCVA" "Fluent" 54054 "SOSS" "SO" 11 "e" 1 523 "expt"
"211957" "LCVA" "Fluent" 54054 "SOSS" "SO" 11 "f" 1 NA "expt"
"211958" "LCVA" "Fluent" 54054 "SOSS" "SO" 12 "a" 1 783 "expt"
"211959" "LCVA" "Fluent" 54054 "SOSS" "SO" 12 "b" 1 385 "expt"
"211960" "LCVA" "Fluent" 54054 "SOSS" "SO" 12 "c" 1 349 "expt"
"211961" "LCVA" "Fluent" 54054 "SOSS" "SO" 12 "d" 1 611 "expt"
"211962" "LCVA" "Fluent" 54054 "SOSS" "SO" 12 "e" 1 278 "expt"
"211963" "LCVA" "Fluent" 54054 "SOSS" "SO" 13 "a" 1 1162 "expt"
"211964" "LCVA" "Fluent" 54054 "SOSS" "SO" 13 "b" 1 261 "expt"
"211965" "LCVA" "Fluent" 54054 "SOSS" "SO" 13 "c" 1 693 "expt"
"211966" "LCVA" "Fluent" 54054 "SOSS" "SO" 13 "d" 1 3404 "expt"
"211967" "LCVA" "Fluent" 54054 "SOSS" "SO" 13 "e" 1 1314 "expt"
"211968" "LCVA" "Fluent" 54054 "SOSS" "SO" 13 "f" 1 NA "expt"
"211969" "LCVA" "Fluent" 54054 "SOSS" "SO" 14 "a" 1 776 "expt"
"211970" "LCVA" "Fluent" 54054 "SOSS" "SO" 14 "b" 1 625 "expt"
"211971" "LCVA" "Fluent" 54054 "SOSS" "SO" 14 "c" 1 790 "expt"
"211972" "LCVA" "Fluent" 54054 "SOSS" "SO" 14 "d" 1 757 "expt"
"211973" "LCVA" "Fluent" 54054 "SOSS" "SO" 14 "e" 1 1347 "expt"
"211974" "LCVA" "Fluent" 54054 "SOSS" "SO" 15 "a" 1 819 "expt"
"211975" "LCVA" "Fluent" 54054 "SOSS" "SO" 15 "b" 1 733 "expt"
"211976" "LCVA" "Fluent" 54054 "SOSS" "SO" 15 "c" 1 627 "expt"
"211977" "LCVA" "Fluent" 54054 "SOSS" "SO" 15 "d" 1 4357 "expt"
"211978" "LCVA" "Fluent" 54054 "SOSS" "SO" 15 "e" 1 698 "expt"
"211979" "LCVA" "Fluent" 54054 "SOSS" "SO" 15 "f" 1 NA "expt"
"211980" "LCVA" "Fluent" 54054 "SOSS" "SO" 16 "a" 1 138 "expt"
"211981" "LCVA" "Fluent" 54054 "SOSS" "SO" 16 "b" 1 156 "expt"
"211982" "LCVA" "Fluent" 54054 "SOSS" "SO" 16 "c" 1 87 "expt"
"211983" "LCVA" "Fluent" 54054 "SOSS" "SO" 16 "d" 1 929 "expt"
"211984" "LCVA" "Fluent" 54054 "SOSS" "SO" 16 "e" 1 419 "expt"
"211985" "LCVA" "Fluent" 54054 "SOSS" "SO" 16 "f" 1 NA "expt"
"211986" "LCVA" "Fluent" 54054 "SOSS" "SO" 17 "a" 0 559 "expt"
"211987" "LCVA" "Fluent" 54054 "SOSS" "SO" 17 "b" 0 628 "expt"
"211988" "LCVA" "Fluent" 54054 "SOSS" "SO" 17 "c" 0 761 "expt"
"211989" "LCVA" "Fluent" 54054 "SOSS" "SO" 17 "d" 0 4881 "expt"
"211990" "LCVA" "Fluent" 54054 "SOSS" "SO" 17 "e" 0 744 "expt"
"211991" "LCVA" "Fluent" 54054 "SOSS" "SO" 17 "f" 0 NA "expt"
"211992" "LCVA" "Fluent" 54054 "SOSS" "SO" 18 "a" 0 296 "expt"
"211993" "LCVA" "Fluent" 54054 "SOSS" "SO" 18 "b" 0 307 "expt"
"211994" "LCVA" "Fluent" 54054 "SOSS" "SO" 18 "c" 0 238 "expt"
"211995" "LCVA" "Fluent" 54054 "SOSS" "SO" 18 "d" 0 815 "expt"
"211996" "LCVA" "Fluent" 54054 "SOSS" "SO" 18 "e" 0 291 "expt"
"211997" "LCVA" "Fluent" 54054 "SOSS" "SO" 18 "f" 0 NA "expt"
"211998" "LCVA" "Fluent" 54054 "SOSS" "SO" 19 "a" 1 842 "expt"
"211999" "LCVA" "Fluent" 54054 "SOSS" "SO" 19 "b" 1 4869 "expt"
"212000" "LCVA" "Fluent" 54054 "SOSS" "SO" 19 "c" 1 573 "expt"
"212001" "LCVA" "Fluent" 54054 "SOSS" "SO" 19 "d" 1 2509 "expt"
"212002" "LCVA" "Fluent" 54054 "SOSS" "SO" 19 "e" 1 577 "expt"
"212003" "LCVA" "Fluent" 54054 "SOSS" "SO" 19 "f" 1 NA "expt"
"212004" "LCVA" "Fluent" 54054 "SOSS" "SO" 20 "a" 0 671 "expt"
"212005" "LCVA" "Fluent" 54054 "SOSS" "SO" 20 "b" 0 351 "expt"
"212006" "LCVA" "Fluent" 54054 "SOSS" "SO" 20 "c" 0 819 "expt"
"212007" "LCVA" "Fluent" 54054 "SOSS" "SO" 20 "d" 0 971 "expt"
"212008" "LCVA" "Fluent" 54054 "SOSS" "SO" 20 "e" 0 1373 "expt"
"212009" "LCVA" "Fluent" 54054 "SOSS" "SO" 20 "f" 0 NA "expt"
"212010" "LCVA" "Fluent" 54054 "SOSS" "SS" 1 "a" 0 581 "base"
"212011" "LCVA" "Fluent" 54054 "SOSS" "SS" 1 "b" 0 2251 "base"
"212012" "LCVA" "Fluent" 54054 "SOSS" "SS" 1 "c" 0 758 "base"
"212013" "LCVA" "Fluent" 54054 "SOSS" "SS" 1 "d" 0 1484 "base"
"212014" "LCVA" "Fluent" 54054 "SOSS" "SS" 1 "e" 0 429 "base"
"212015" "LCVA" "Fluent" 54054 "SOSS" "SS" 1 "f" 0 NA "base"
"212016" "LCVA" "Fluent" 54054 "SOSS" "SS" 2 "a" 1 1681 "base"
"212017" "LCVA" "Fluent" 54054 "SOSS" "SS" 2 "b" 1 856 "base"
"212018" "LCVA" "Fluent" 54054 "SOSS" "SS" 2 "c" 1 651 "base"
"212019" "LCVA" "Fluent" 54054 "SOSS" "SS" 2 "d" 1 1327 "base"
"212020" "LCVA" "Fluent" 54054 "SOSS" "SS" 2 "e" 1 732 "base"
"212021" "LCVA" "Fluent" 54054 "SOSS" "SS" 3 "a" 1 650 "base"
"212022" "LCVA" "Fluent" 54054 "SOSS" "SS" 3 "b" 1 834 "base"
"212023" "LCVA" "Fluent" 54054 "SOSS" "SS" 3 "c" 1 1642 "base"
"212024" "LCVA" "Fluent" 54054 "SOSS" "SS" 3 "d" 1 1333 "base"
"212025" "LCVA" "Fluent" 54054 "SOSS" "SS" 3 "e" 1 1351 "base"
"212026" "LCVA" "Fluent" 54054 "SOSS" "SS" 3 "f" 1 NA "base"
"212027" "LCVA" "Fluent" 54054 "SOSS" "SS" 4 "a" 0 350 "base"
"212028" "LCVA" "Fluent" 54054 "SOSS" "SS" 4 "b" 0 205 "base"
"212029" "LCVA" "Fluent" 54054 "SOSS" "SS" 4 "c" 0 475 "base"
"212030" "LCVA" "Fluent" 54054 "SOSS" "SS" 4 "d" 0 462 "base"
"212031" "LCVA" "Fluent" 54054 "SOSS" "SS" 4 "e" 0 339 "base"
"212032" "LCVA" "Fluent" 54054 "SOSS" "SS" 4 "f" 0 NA "base"
"212033" "LCVA" "Fluent" 54054 "SOSS" "SS" 5 "a" 0 525 "base"
"212034" "LCVA" "Fluent" 54054 "SOSS" "SS" 5 "b" 0 429 "base"
"212035" "LCVA" "Fluent" 54054 "SOSS" "SS" 5 "c" 0 634 "base"
"212036" "LCVA" "Fluent" 54054 "SOSS" "SS" 5 "d" 0 911 "base"
"212037" "LCVA" "Fluent" 54054 "SOSS" "SS" 5 "e" 0 919 "base"
"212038" "LCVA" "Fluent" 54054 "SOSS" "SS" 5 "f" 0 NA "base"
"212039" "LCVA" "Fluent" 54054 "SOSS" "SS" 6 "a" 1 347 "base"
"212040" "LCVA" "Fluent" 54054 "SOSS" "SS" 6 "b" 1 326 "base"
"212041" "LCVA" "Fluent" 54054 "SOSS" "SS" 6 "c" 1 538 "base"
"212042" "LCVA" "Fluent" 54054 "SOSS" "SS" 6 "d" 1 1009 "base"
"212043" "LCVA" "Fluent" 54054 "SOSS" "SS" 6 "e" 1 707 "base"
"212044" "LCVA" "Fluent" 54054 "SOSS" "SS" 6 "f" 1 NA "base"
"212045" "LCVA" "Fluent" 54054 "SOSS" "SS" 7 "a" 1 484 "base"
"212046" "LCVA" "Fluent" 54054 "SOSS" "SS" 7 "b" 1 724 "base"
"212047" "LCVA" "Fluent" 54054 "SOSS" "SS" 7 "c" 1 564 "base"
"212048" "LCVA" "Fluent" 54054 "SOSS" "SS" 7 "d" 1 748 "base"
"212049" "LCVA" "Fluent" 54054 "SOSS" "SS" 7 "e" 1 541 "base"
"212050" "LCVA" "Fluent" 54054 "SOSS" "SS" 7 "f" 1 NA "base"
"212051" "LCVA" "Fluent" 54054 "SOSS" "SS" 8 "a" 1 29 "base"
"212052" "LCVA" "Fluent" 54054 "SOSS" "SS" 8 "b" 1 359 "base"
"212053" "LCVA" "Fluent" 54054 "SOSS" "SS" 8 "c" 1 404 "base"
"212054" "LCVA" "Fluent" 54054 "SOSS" "SS" 8 "d" 1 937 "base"
"212055" "LCVA" "Fluent" 54054 "SOSS" "SS" 8 "e" 1 391 "base"
"212056" "LCVA" "Fluent" 54054 "SOSS" "SS" 8 "f" 1 NA "base"
"212057" "LCVA" "Fluent" 54054 "SOSS" "SS" 9 "a" 1 884 "base"
"212058" "LCVA" "Fluent" 54054 "SOSS" "SS" 9 "b" 1 230 "base"
"212059" "LCVA" "Fluent" 54054 "SOSS" "SS" 9 "c" 1 481 "base"
"212060" "LCVA" "Fluent" 54054 "SOSS" "SS" 9 "d" 1 975 "base"
"212061" "LCVA" "Fluent" 54054 "SOSS" "SS" 9 "e" 1 273 "base"
"212062" "LCVA" "Fluent" 54054 "SOSS" "SS" 9 "f" 1 NA "base"
"212063" "LCVA" "Fluent" 54054 "SOSS" "SS" 10 "a" 0 206 "base"
"212064" "LCVA" "Fluent" 54054 "SOSS" "SS" 10 "b" 0 452 "base"
"212065" "LCVA" "Fluent" 54054 "SOSS" "SS" 10 "c" 0 212 "base"
"212066" "LCVA" "Fluent" 54054 "SOSS" "SS" 10 "d" 0 1188 "base"
"212067" "LCVA" "Fluent" 54054 "SOSS" "SS" 10 "e" 0 299 "base"
"212068" "LCVA" "Fluent" 54054 "SOSS" "SS" 10 "f" 0 NA "base"
"212069" "LCVA" "Fluent" 54054 "SOSS" "SS" 11 "a" 1 551 "base"
"212070" "LCVA" "Fluent" 54054 "SOSS" "SS" 11 "b" 1 1877 "base"
"212071" "LCVA" "Fluent" 54054 "SOSS" "SS" 11 "c" 1 535 "base"
"212072" "LCVA" "Fluent" 54054 "SOSS" "SS" 11 "d" 1 1708 "base"
"212073" "LCVA" "Fluent" 54054 "SOSS" "SS" 11 "e" 1 736 "base"
"212074" "LCVA" "Fluent" 54054 "SOSS" "SS" 11 "f" 1 NA "base"
"212075" "LCVA" "Fluent" 54054 "SOSS" "SS" 12 "a" 1 176 "base"
"212076" "LCVA" "Fluent" 54054 "SOSS" "SS" 12 "b" 1 1465 "base"
"212077" "LCVA" "Fluent" 54054 "SOSS" "SS" 12 "c" 1 126 "base"
"212078" "LCVA" "Fluent" 54054 "SOSS" "SS" 12 "d" 1 1321 "base"
"212079" "LCVA" "Fluent" 54054 "SOSS" "SS" 12 "e" 1 268 "base"
"212080" "LCVA" "Fluent" 54054 "SOSS" "SS" 12 "f" 1 NA "base"
"212081" "LCVA" "Fluent" 54054 "SOSS" "SS" 13 "a" 0 972 "base"
"212082" "LCVA" "Fluent" 54054 "SOSS" "SS" 13 "b" 0 653 "base"
"212083" "LCVA" "Fluent" 54054 "SOSS" "SS" 13 "c" 0 1881 "base"
"212084" "LCVA" "Fluent" 54054 "SOSS" "SS" 13 "d" 0 1364 "base"
"212085" "LCVA" "Fluent" 54054 "SOSS" "SS" 13 "e" 0 4861 "base"
"212086" "LCVA" "Fluent" 54054 "SOSS" "SS" 13 "f" 0 NA "base"
"212087" "LCVA" "Fluent" 54054 "SOSS" "SS" 14 "a" 0 232 "base"
"212088" "LCVA" "Fluent" 54054 "SOSS" "SS" 14 "b" 0 298 "base"
"212089" "LCVA" "Fluent" 54054 "SOSS" "SS" 14 "c" 0 319 "base"
"212090" "LCVA" "Fluent" 54054 "SOSS" "SS" 14 "d" 0 1533 "base"
"212091" "LCVA" "Fluent" 54054 "SOSS" "SS" 14 "e" 0 581 "base"
"212092" "LCVA" "Fluent" 54054 "SOSS" "SS" 15 "a" 1 275 "base"
"212093" "LCVA" "Fluent" 54054 "SOSS" "SS" 15 "b" 1 367 "base"
"212094" "LCVA" "Fluent" 54054 "SOSS" "SS" 15 "c" 1 387 "base"
"212095" "LCVA" "Fluent" 54054 "SOSS" "SS" 15 "d" 1 755 "base"
"212096" "LCVA" "Fluent" 54054 "SOSS" "SS" 15 "e" 1 931 "base"
"212097" "LCVA" "Fluent" 54054 "SOSS" "SS" 15 "f" 1 NA "base"
"212098" "LCVA" "Fluent" 54054 "SOSS" "SS" 16 "a" 1 7 "base"
"212099" "LCVA" "Fluent" 54054 "SOSS" "SS" 16 "b" 1 613 "base"
"212100" "LCVA" "Fluent" 54054 "SOSS" "SS" 16 "c" 1 3099 "base"
"212101" "LCVA" "Fluent" 54054 "SOSS" "SS" 16 "d" 1 752 "base"
"212102" "LCVA" "Fluent" 54054 "SOSS" "SS" 16 "e" 1 1113 "base"
"212103" "LCVA" "Fluent" 54054 "SOSS" "SS" 16 "f" 1 NA "base"
"212104" "LCVA" "Fluent" 54054 "SOSS" "SS" 17 "a" 1 2921 "base"
"212105" "LCVA" "Fluent" 54054 "SOSS" "SS" 17 "b" 1 354 "base"
"212106" "LCVA" "Fluent" 54054 "SOSS" "SS" 17 "c" 1 1145 "base"
"212107" "LCVA" "Fluent" 54054 "SOSS" "SS" 17 "d" 1 1073 "base"
"212108" "LCVA" "Fluent" 54054 "SOSS" "SS" 17 "e" 1 861 "base"
"212109" "LCVA" "Fluent" 54054 "SOSS" "SS" 17 "f" 1 NA "base"
"212110" "LCVA" "Fluent" 54054 "SOSS" "SS" 18 "a" 1 1086 "base"
"212111" "LCVA" "Fluent" 54054 "SOSS" "SS" 18 "b" 1 254 "base"
"212112" "LCVA" "Fluent" 54054 "SOSS" "SS" 18 "c" 1 394 "base"
"212113" "LCVA" "Fluent" 54054 "SOSS" "SS" 18 "d" 1 1653 "base"
"212114" "LCVA" "Fluent" 54054 "SOSS" "SS" 18 "e" 1 317 "base"
"212115" "LCVA" "Fluent" 54054 "SOSS" "SS" 18 "f" 1 NA "base"
"212116" "LCVA" "Fluent" 54054 "SOSS" "SS" 19 "a" 1 403 "base"
"212117" "LCVA" "Fluent" 54054 "SOSS" "SS" 19 "b" 1 446 "base"
"212118" "LCVA" "Fluent" 54054 "SOSS" "SS" 19 "c" 1 711 "base"
"212119" "LCVA" "Fluent" 54054 "SOSS" "SS" 19 "d" 1 1197 "base"
"212120" "LCVA" "Fluent" 54054 "SOSS" "SS" 19 "e" 1 894 "base"
"212121" "LCVA" "Fluent" 54054 "SOSS" "SS" 19 "f" 1 NA "base"
"212122" "LCVA" "Fluent" 54054 "SOSS" "SS" 20 "a" 1 254 "base"
"212123" "LCVA" "Fluent" 54054 "SOSS" "SS" 20 "b" 1 285 "base"
"212124" "LCVA" "Fluent" 54054 "SOSS" "SS" 20 "c" 1 591 "base"
"212125" "LCVA" "Fluent" 54054 "SOSS" "SS" 20 "d" 1 1140 "base"
"212126" "LCVA" "Fluent" 54054 "SOSS" "SS" 20 "e" 1 742 "base"
"212127" "LCVA" "Fluent" 54054 "SOSS" "SS" 20 "f" 1 NA "base"
"214127" "LCVA" "Fluent" 54056 "SOSS" "SO" 1 "a" 1 321 "expt"
"214128" "LCVA" "Fluent" 54056 "SOSS" "SO" 1 "b" 1 365 "expt"
"214129" "LCVA" "Fluent" 54056 "SOSS" "SO" 1 "c" 1 412 "expt"
"214130" "LCVA" "Fluent" 54056 "SOSS" "SO" 1 "d" 1 512 "expt"
"214131" "LCVA" "Fluent" 54056 "SOSS" "SO" 1 "e" 1 341 "expt"
"214132" "LCVA" "Fluent" 54056 "SOSS" "SO" 1 "f" 1 NA "expt"
"214133" "LCVA" "Fluent" 54056 "SOSS" "SO" 2 "a" 1 72 "expt"
"214134" "LCVA" "Fluent" 54056 "SOSS" "SO" 2 "b" 1 413 "expt"
"214135" "LCVA" "Fluent" 54056 "SOSS" "SO" 2 "c" 1 161 "expt"
"214136" "LCVA" "Fluent" 54056 "SOSS" "SO" 2 "d" 1 161 "expt"
"214137" "LCVA" "Fluent" 54056 "SOSS" "SO" 2 "e" 1 368 "expt"
"214138" "LCVA" "Fluent" 54056 "SOSS" "SO" 2 "f" 1 NA "expt"
"214139" "LCVA" "Fluent" 54056 "SOSS" "SO" 3 "a" 1 762 "expt"
"214140" "LCVA" "Fluent" 54056 "SOSS" "SO" 3 "b" 1 508 "expt"
"214141" "LCVA" "Fluent" 54056 "SOSS" "SO" 3 "c" 1 269 "expt"
"214142" "LCVA" "Fluent" 54056 "SOSS" "SO" 3 "d" 1 299 "expt"
"214143" "LCVA" "Fluent" 54056 "SOSS" "SO" 3 "e" 1 311 "expt"
"214144" "LCVA" "Fluent" 54056 "SOSS" "SO" 3 "f" 1 NA "expt"
"214145" "LCVA" "Fluent" 54056 "SOSS" "SO" 4 "a" 1 303 "expt"
"214146" "LCVA" "Fluent" 54056 "SOSS" "SO" 4 "b" 1 369 "expt"
"214147" "LCVA" "Fluent" 54056 "SOSS" "SO" 4 "c" 1 263 "expt"
"214148" "LCVA" "Fluent" 54056 "SOSS" "SO" 4 "d" 1 204 "expt"
"214149" "LCVA" "Fluent" 54056 "SOSS" "SO" 4 "e" 1 58 "expt"
"214150" "LCVA" "Fluent" 54056 "SOSS" "SO" 4 "f" 1 NA "expt"
"214151" "LCVA" "Fluent" 54056 "SOSS" "SO" 5 "a" 0 17 "expt"
"214152" "LCVA" "Fluent" 54056 "SOSS" "SO" 5 "b" 0 392 "expt"
"214153" "LCVA" "Fluent" 54056 "SOSS" "SO" 5 "c" 0 199 "expt"
"214154" "LCVA" "Fluent" 54056 "SOSS" "SO" 5 "d" 0 550 "expt"
"214155" "LCVA" "Fluent" 54056 "SOSS" "SO" 5 "e" 0 359 "expt"
"214156" "LCVA" "Fluent" 54056 "SOSS" "SO" 5 "f" 0 NA "expt"
"214157" "LCVA" "Fluent" 54056 "SOSS" "SO" 7 "a" 1 1057 "expt"
"214158" "LCVA" "Fluent" 54056 "SOSS" "SO" 7 "b" 1 823 "expt"
"214159" "LCVA" "Fluent" 54056 "SOSS" "SO" 7 "c" 1 224 "expt"
"214160" "LCVA" "Fluent" 54056 "SOSS" "SO" 7 "d" 1 444 "expt"
"214161" "LCVA" "Fluent" 54056 "SOSS" "SO" 7 "e" 1 488 "expt"
"214162" "LCVA" "Fluent" 54056 "SOSS" "SO" 7 "f" 1 NA "expt"
"214163" "LCVA" "Fluent" 54056 "SOSS" "SO" 8 "a" 1 285 "expt"
"214164" "LCVA" "Fluent" 54056 "SOSS" "SO" 8 "b" 1 287 "expt"
"214165" "LCVA" "Fluent" 54056 "SOSS" "SO" 8 "c" 1 285 "expt"
"214166" "LCVA" "Fluent" 54056 "SOSS" "SO" 8 "d" 1 218 "expt"
"214167" "LCVA" "Fluent" 54056 "SOSS" "SO" 8 "e" 1 225 "expt"
"214168" "LCVA" "Fluent" 54056 "SOSS" "SO" 8 "f" 1 NA "expt"
"214169" "LCVA" "Fluent" 54056 "SOSS" "SO" 9 "a" 1 1028 "expt"
"214170" "LCVA" "Fluent" 54056 "SOSS" "SO" 9 "b" 1 296 "expt"
"214171" "LCVA" "Fluent" 54056 "SOSS" "SO" 9 "c" 1 213 "expt"
"214172" "LCVA" "Fluent" 54056 "SOSS" "SO" 9 "d" 1 415 "expt"
"214173" "LCVA" "Fluent" 54056 "SOSS" "SO" 9 "e" 1 427 "expt"
"214174" "LCVA" "Fluent" 54056 "SOSS" "SO" 9 "f" 1 NA "expt"
"214175" "LCVA" "Fluent" 54056 "SOSS" "SO" 10 "a" 1 335 "expt"
"214176" "LCVA" "Fluent" 54056 "SOSS" "SO" 10 "b" 1 296 "expt"
"214177" "LCVA" "Fluent" 54056 "SOSS" "SO" 10 "c" 1 136 "expt"
